"INDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","Fmin","Fmean","Fmax","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","TOP1MATCH*","TOP1DIST","TOP2MATCH","TOP2DIST","TOP3MATCH","TOP3DIST","VOCALIZATIONS","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5"
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc463234.wav","1","39.386665","0.714667","2343.75","5169.181","7312.5","","","","","","","cluster.085","0.720624","cluster.073","0.768718","cluster.076","0.874517","1","","","","","","k6+LUwUQfjl060dCb9Ylcw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc519698.wav","1","28.429138","0.234467","3359.18","5701.992","7579.688","","","","","","","cluster.085","0.819489","cluster.124","0.945158","cluster.069","0.955697","1","","","","","","BeYhtsC4h/ugVF6a7i5S8w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Redwing","xc552940.wav","1","42.427891","1.934354","3273.047","5590.46","8268.75","","","","","","","cluster.085","0.821046","cluster.124","0.87478","cluster.128","0.886671","1","","","","","","XYnfOrUR+eDvZuCrahNUow=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc462378.wav","0","17.990023","0.559524","2928.516","6515.694","9991.406","","","","","","","cluster.085","0.830103","cluster.104","0.916405","cluster.101","0.959464","1","","","","","","9g2cXtr3vOo7rXuYth5jTQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Common Moorhen","xc315363.wav","0","4.464","0.181333","2812.5","4377.404","6656.25","","","","","","","cluster.085","0.860614","cluster.104","0.949116","cluster.103","0.988054","1","","","","","","LBypOCB6PrFx4GNmTBl+ng=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Common Moorhen","xc542333.wav","0","12.938666","0.816","2625","4506.696","5812.5","","","","","","","cluster.085","0.885632","cluster.069","0.907052","cluster.127","0.918477","1","","","","","","Y4wpVekw6/NQk4dkTTJbvw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc559277.wav","1","12.112358","0.847279","2756.25","5702.709","9991.406","","","","","","","cluster.085","0.908667","cluster.087","0.934525","cluster.075","0.944027","1","","","","","","Hk4TjUiOs/a58UCdVoiPkw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Redwing","xc604178.wav","1","48.661335","0.768","3562.5","4348.722","7500","","","","","","","cluster.085","0.910797","cluster.130","0.931921","cluster.076","0.938564","1","","","","","","08WR+8/Pe8Bat/6M3hSXGQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc559277.wav","1","21.016781","1.897052","3014.648","4147.773","6632.227","","","","","","","cluster.085","0.957575","cluster.102","1.07429","cluster.073","1.081948","1","","","","","","Hk4TjUiOs/a58UCdVoiPkw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","0","46.030159","0.852608","4220.508","6085.03","7407.422","","","","","","","cluster.085","0.998323","cluster.102","1.043377","cluster.105","1.133451","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","1","10.151361","1.380159","1894.922","4512.794","8785.547","","","","","","","cluster.086","0.17473","cluster.074","0.744864","cluster.109","0.806964","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","1","30.36882","1.571995","1722.656","4612.891","9991.406","","","","","","","cluster.086","0.179565","cluster.074","0.739135","cluster.109","0.822103","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","0","18.139229","1.246939","1981.055","4442.786","9991.406","","","","","","","cluster.086","0.193012","cluster.074","0.732399","cluster.109","0.869876","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","0","5.840363","1.209637","1981.055","4467.227","9991.406","","","","","","","cluster.086","0.197897","cluster.074","0.730135","cluster.109","0.809302","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","0","10.146031","1.380159","1722.656","4505.529","8871.68","","","","","","","cluster.086","0.21091","cluster.074","0.756091","cluster.109","0.830168","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","1","38.425964","1.177664","1808.789","4549.757","9991.406","","","","","","","cluster.086","0.211158","cluster.074","0.740361","cluster.109","0.784928","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","0","26.334921","1.182993","1894.922","4600.339","9991.406","","","","","","","cluster.086","0.212019","cluster.109","0.749224","cluster.074","0.769647","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","1","25.524942","1.99297","1722.656","4309.802","9991.406","","","","","","","cluster.086","0.22237","cluster.109","0.741615","cluster.074","0.776705","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","1","5.840363","1.209637","1981.055","4474.208","8871.68","","","","","","","cluster.086","0.228768","cluster.074","0.73474","cluster.109","0.804714","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","1","1.598639","1.571995","2325.586","4335.352","8785.547","","","","","","","cluster.086","0.241696","cluster.109","0.79138","cluster.074","0.805969","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","0","0.468934","2.701701","1894.922","4370.107","8785.547","","","","","","","cluster.086","0.242435","cluster.109","0.797818","cluster.074","0.810955","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","0","22.274376","1.353515","1981.055","4558.414","9991.406","","","","","","","cluster.086","0.243801","cluster.074","0.705881","cluster.107","0.884589","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","1","18.144558","1.24161","1981.055","4399.399","9991.406","","","","","","","cluster.086","0.244693","cluster.074","0.8081","cluster.109","0.817397","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","0","38.425964","1.177664","1894.922","4698.153","9991.406","","","","","","","cluster.086","0.245445","cluster.074","0.706699","cluster.109","0.858295","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","0","35.495125","1.188322","1894.922","4627.555","9991.406","","","","","","","cluster.086","0.252655","cluster.109","0.746229","cluster.074","0.823347","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","1","43.93594","1.742517","1894.922","4483.381","8871.68","","","","","","","cluster.086","0.26372","cluster.074","0.670953","cluster.109","0.843445","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","0","44.122448","1.55068","1636.523","4588.965","8871.68","","","","","","","cluster.086","0.277717","cluster.074","0.674682","cluster.107","0.866268","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","1","22.423582","1.209637","1981.055","4447.842","9991.406","","","","","","","cluster.086","0.289329","cluster.074","0.723424","cluster.107","0.845207","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","0","30.36882","1.571995","1722.656","4656.489","9043.945","","","","","","","cluster.086","0.295542","cluster.074","0.751438","cluster.109","0.815479","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","1","14.270521","1.342857","1894.922","4450.69","9302.344","","","","","","","cluster.086","0.298497","cluster.074","0.7543","cluster.109","0.863321","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","0","14.270521","1.3322","1894.922","4511.206","9302.344","","","","","","","cluster.086","0.335422","cluster.074","0.747637","cluster.109","0.889678","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc520086.wav","1","35.372562","1.310884","1894.922","4592.314","9991.406","","","","","","","cluster.086","0.381132","cluster.074","0.786128","cluster.107","0.886915","1","","","","","","TKDPjSwNEq2R084nXblBYw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc406295.wav","0","8.234667","2.528","1781.25","4751.902","6937.5","","","","","","","cluster.086","0.787423","cluster.109","0.787928","cluster.077","0.877711","1","","","","","","2PVvHolnT/WC9CB5/xByAQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc406295.wav","1","8.234667","2.528","2343.75","4781.25","7031.25","","","","","","","cluster.086","0.811078","cluster.109","0.863224","cluster.077","0.899664","1","","","","","","2PVvHolnT/WC9CB5/xByAQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc385416.wav","0","2.222109","0.751361","3100.781","5209.078","7062.891","","","","","","","cluster.086","0.836199","cluster.109","0.913538","cluster.017","1.057851","1","","","","","","SqfkNmJ0/qMbjw+uiEF6dw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Redwing","xc560638.wav","1","14.989909","0.117234","1981.055","3629.063","5857.031","","","","","","","cluster.086","0.888386","cluster.114","0.937869","cluster.107","1.009486","1","","","","","","QLBqROlaJ1UCaOG+ArygEA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Redwing","xc560638.wav","0","14.989909","0.117234","1981.055","3629.063","5857.031","","","","","","","cluster.086","0.889719","cluster.114","0.942162","cluster.107","1.007484","1","","","","","","QLBqROlaJ1UCaOG+ArygEA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc549532.wav","0","87.786667","1.717333","3093.75","4216.146","5718.75","","","","","","","cluster.086","0.900807","cluster.074","0.921836","cluster.107","0.931211","1","","","","","","mETZPfR6uVaDoUyR3MVfLg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc462039.wav","1","18.176531","0.623469","3186.914","5525.42","8354.883","","","","","","","cluster.086","0.901283","cluster.074","0.97297","cluster.068","1.011245","1","","","","","","pDrbtfRqlmfn2I4Tf67QYg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc462039.wav","0","5.589909","0.671429","3789.844","6166.471","8613.281","","","","","","","cluster.086","0.916578","cluster.107","1.05097","cluster.074","1.055027","1","","","","","","pDrbtfRqlmfn2I4Tf67QYg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc462039.wav","1","25.76474","0.500907","3789.844","6024.512","7665.82","","","","","","","cluster.086","0.92946","cluster.109","1.025509","cluster.105","1.034993","1","","","","","","pDrbtfRqlmfn2I4Tf67QYg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc462039.wav","0","18.176531","0.602154","3789.844","5730.099","8354.883","","","","","","","cluster.086","0.946556","cluster.089","0.974806","cluster.109","1.011849","1","","","","","","pDrbtfRqlmfn2I4Tf67QYg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc473644.wav","0","74.565872","0.325057","3273.047","3847.266","4220.508","","","","","","","cluster.086","0.952194","cluster.074","1.000653","cluster.078","1.020457","1","","","","","","oqjUFDuS6Ifxq5sXs6vdGw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc462039.wav","0","31.066893","0.591497","3100.781","5499.58","7665.82","","","","","","","cluster.086","0.967162","cluster.075","1.02604","cluster.114","1.054853","1","","","","","","pDrbtfRqlmfn2I4Tf67QYg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc462039.wav","1","14.201247","0.389002","3100.781","5710.099","7838.086","","","","","","","cluster.086","0.967999","cluster.114","0.980197","cluster.105","0.998809","1","","","","","","pDrbtfRqlmfn2I4Tf67QYg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc406293.wav","1","9.28","1.749333","2718.75","4024.858","8250","","","","","","","cluster.087","0.2333","cluster.075","0.689749","cluster.073","0.758038","1","","","","","","Ncp0S3ct4oKaYA7Slm4t/A=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc406293.wav","0","21.882668","2.208","2718.75","4028.226","8625","","","","","","","cluster.087","0.266281","cluster.075","0.745942","cluster.080","0.747126","1","","","","","","Ncp0S3ct4oKaYA7Slm4t/A=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc406293.wav","0","9.285334","1.744","2718.75","3963.431","8437.5","","","","","","","cluster.087","0.267671","cluster.078","0.703101","cluster.079","0.760184","1","","","","","","Ncp0S3ct4oKaYA7Slm4t/A=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc406293.wav","1","21.882668","2.208","2718.75","4035.189","8343.75","","","","","","","cluster.087","0.329305","cluster.080","0.790791","cluster.073","0.800265","1","","","","","","Ncp0S3ct4oKaYA7Slm4t/A=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc406293.wav","1","32.400002","1.408","2812.5","4022.727","7312.5","","","","","","","cluster.087","0.667973","cluster.091","0.697639","cluster.084","0.759589","1","","","","","","Ncp0S3ct4oKaYA7Slm4t/A=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc535994.wav","1","44.681973","4.135148","2239.453","4336.145","8527.148","","","","","","","cluster.087","0.7645","cluster.080","0.797664","cluster.088","0.822456","1","","","","","","S408e3ZhtU91CaBp1hL+Ag=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc417564.wav","1","19.476757","2.163492","3100.781","4062.598","6976.758","","","","","","","cluster.087","0.772305","cluster.068","0.792289","cluster.078","0.805328","1","","","","","","1w180aKnf/2YCanMEwV0FA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc535994.wav","1","78.732994","2.44059","2583.984","4622.732","8354.883","","","","","","","cluster.087","0.788468","cluster.080","0.816156","cluster.083","0.827142","1","","","","","","S408e3ZhtU91CaBp1hL+Ag=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc490079.wav","1","12.549334","0.357333","3093.75","3768.75","5625","","","","","","","cluster.087","0.817012","cluster.073","0.836923","cluster.080","0.854708","1","","","","","","P9Gib76Ns+kv7WoUGYWC4A=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc477538.wav","0","9.946667","0.933333","2437.5","3558.173","5250","","","","","","","cluster.087","0.818921","cluster.074","0.867519","cluster.003","0.882519","1","","","","","","oYIMQmilmijdQK9gdYs41g=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc477538.wav","1","10.186666","0.682667","2531.25","3541.406","4593.75","","","","","","","cluster.087","0.821892","cluster.003","0.840782","cluster.012","0.871616","1","","","","","","oYIMQmilmijdQK9gdYs41g=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc535994.wav","1","90.275169","2.824263","2583.984","4681.041","8096.484","","","","","","","cluster.087","0.829675","cluster.081","0.842506","cluster.080","0.845869","1","","","","","","S408e3ZhtU91CaBp1hL+Ag=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Redwing","xc557911.wav","1","78.727661","0.793991","2411.719","3617.578","5770.898","","","","","","","cluster.087","0.831952","cluster.003","0.839873","cluster.034","0.861585","1","","","","","","EWyAWEDVPuRPgYnjS19v9w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc474515.wav","0","93.152718","0.516893","3445.313","4367.44","8096.484","","","","","","","cluster.087","0.832664","cluster.078","0.856609","cluster.068","0.859408","1","","","","","","CVJSx0bOc0z9HgXi2Rk6fQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Redwing","xc557911.wav","0","78.727661","0.463605","2411.719","3617.578","5770.898","","","","","","","cluster.087","0.83524","cluster.006","0.864702","cluster.034","0.871048","1","","","","","","EWyAWEDVPuRPgYnjS19v9w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Redwing","xc546730.wav","0","197.858276","2.206122","2497.852","4707.941","8096.484","","","","","","","cluster.087","0.85493","cluster.106","0.908765","cluster.073","0.954844","1","","","","","","fGWwytrlDO+ETAHhvR0EeA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Common Moorhen","xc542332.wav","0","21.658667","0.314667","2437.5","3351.563","4312.5","","","","","","","cluster.087","0.878598","cluster.093","1.008026","cluster.083","1.063711","1","","","","","","oLnJurbWz9NydFdEHaD9dg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc169998.wav","1","100.010887","0.735374","3100.781","3943.448","4823.438","","","","","","","cluster.087","0.891126","cluster.093","0.924091","cluster.080","0.995561","1","","","","","","x1A4crNYFoQFQ6upn44UcQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc551394.wav","1","19.204988","7.497619","2153.32","4115.474","7235.156","","","","","","","cluster.087","0.90113","cluster.034","0.95616","cluster.003","0.957325","1","","","","","","qPGosWdZYliFN6O7STNYKw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc551394.wav","1","61.36644","4.252381","2583.984","4621.685","7838.086","","","","","","","cluster.087","0.927472","cluster.073","0.960517","cluster.019","0.981507","1","","","","","","qPGosWdZYliFN6O7STNYKw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc535994.wav","1","76.963829","1.145692","2670.117","4474.705","7924.219","","","","","","","cluster.087","0.931485","cluster.073","0.999812","cluster.079","1.000306","1","","","","","","S408e3ZhtU91CaBp1hL+Ag=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Common Moorhen","xc542332.wav","1","21.653334","0.32","2437.5","3206.25","4312.5","","","","","","","cluster.087","0.958173","cluster.093","1.053984","cluster.075","1.083522","1","","","","","","oLnJurbWz9NydFdEHaD9dg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Redwing","xc599739.wav","0","87.02993","2.744331","1981.055","3646.9","5684.766","","","","","","","cluster.087","0.963066","cluster.073","0.979695","cluster.075","0.983541","1","","","","","","rLIQ+RKjKX0ACfjVh4++yw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc429077.wav","1","4.16","0.330667","2062.5","4486.111","10031.25","","","","","","","cluster.087","0.973123","cluster.083","0.990817","cluster.091","1.003592","1","","","","","","nisNn3+x3vuIowL0NBQTqQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc474515.wav","0","25.439682","0.484921","3273.047","4306.641","7062.891","","","","","","","cluster.087","0.980913","cluster.080","0.994895","cluster.079","1.008497","1","","","","","","CVJSx0bOc0z9HgXi2Rk6fQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc169998.wav","0","99.765762","0.820635","1722.656","3465.189","4651.172","","","","","","","cluster.087","0.990507","cluster.093","1.00081","cluster.080","1.083518","1","","","","","","x1A4crNYFoQFQ6upn44UcQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405989.wav","0","0.900567","1.087075","2583.984","4414.307","6718.359","","","","","","","cluster.088","0.14503","cluster.089","0.527259","cluster.081","0.783811","1","","","","","","ClT0Bq+8Wbq9fsGo2ngXNA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405989.wav","1","0.900567","1.087075","2670.117","4421.484","6804.492","","","","","","","cluster.088","0.172014","cluster.089","0.507028","cluster.081","0.786705","1","","","","","","ClT0Bq+8Wbq9fsGo2ngXNA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405989.wav","1","12.959638","0.959184","2583.984","4374.316","6115.43","","","","","","","cluster.088","0.202825","cluster.089","0.511618","cluster.081","0.867576","1","","","","","","ClT0Bq+8Wbq9fsGo2ngXNA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405989.wav","0","18.336395","1.097732","2583.984","4406.616","5943.164","","","","","","","cluster.088","0.203576","cluster.089","0.515269","cluster.081","0.87566","1","","","","","","ClT0Bq+8Wbq9fsGo2ngXNA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405989.wav","0","25.924603","1.087075","2670.117","4218.97","5943.164","","","","","","","cluster.088","0.211684","cluster.089","0.525375","cluster.081","0.791942","1","","","","","","ClT0Bq+8Wbq9fsGo2ngXNA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405989.wav","1","18.341722","1.092404","2497.852","4391.208","5857.031","","","","","","","cluster.088","0.217172","cluster.089","0.521196","cluster.081","0.87788","1","","","","","","ClT0Bq+8Wbq9fsGo2ngXNA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405989.wav","1","5.296825","1.769161","2583.984","4289.862","6546.094","","","","","","","cluster.088","0.221854","cluster.089","0.538244","cluster.081","0.879889","1","","","","","","ClT0Bq+8Wbq9fsGo2ngXNA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405989.wav","0","5.989569","1.071088","2756.25","4320.152","6029.297","","","","","","","cluster.088","0.247307","cluster.089","0.515143","cluster.081","0.891768","1","","","","","","ClT0Bq+8Wbq9fsGo2ngXNA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405989.wav","1","26.036509","0.97517","2756.25","4290.077","6459.961","","","","","","","cluster.088","0.264957","cluster.089","0.516254","cluster.081","0.890067","1","","","","","","ClT0Bq+8Wbq9fsGo2ngXNA=="
