id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
341737,Gallinula,chloropus,,Common Moorhen,Tero Linjama,Finland,"Pajulampi, Joutsa, Central Finland",61.8256,25.7112,80,call,//www.xeno-canto.org/341737,//www.xeno-canto.org/341737/download,XC341737-263_galchl_kiljunta2_Suomi_Joutsa_2009-05-18.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC341737-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC341737-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC341737-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC341737-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:33,07:00,2009-05-18,2016-11-06,[''],,no,no
339599,Gallinula,chloropus,chloropus,Common Moorhen,Vincent van der Spek,Netherlands,"Boerderij Meijendel eo, Meijendel, Wassenaar, ZH",52.1289,4.3328,0,alarm call,//www.xeno-canto.org/339599,//www.xeno-canto.org/339599/download,XC339599-Waterhoen 1kj Meijendel 20-10-2016.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DREKKBLICT/ffts/XC339599-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DREKKBLICT/ffts/XC339599-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DREKKBLICT/ffts/XC339599-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DREKKBLICT/ffts/XC339599-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:16,22:00,2016-10-20,2016-10-21,[''],(horrible!) alarm calls of a trapped and ringed 1st cy bird.,yes,no
330151,Gallinula,chloropus,,Common Moorhen,Krzysztof Deoniziak,United Kingdom,"Exeter, Devon",50.7362,-3.5285,70,"call, juvenile",//www.xeno-canto.org/330151,//www.xeno-canto.org/330151/download,XC330151-gallinula_chloropus_exeter_england_31.07.2016_0850.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/ffts/XC330151-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/ffts/XC330151-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/ffts/XC330151-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/ffts/XC330151-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:19,08:30,2016-07-31,2016-08-05,[''],"habitat: urban park

behaviour: five birds swimming in the pond",yes,no
315363,Gallinula,chloropus,,Common Moorhen,Jens Kirkeby,Denmark,"Han Vejle, Fjerritslev, Jammerbugt Municipality, North Denmark Region",57.0964,9.0632,0,call,//www.xeno-canto.org/315363,//www.xeno-canto.org/315363/download,XC315363-160507 Grønb Rørhøne Han Vejle Zoom18.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC315363-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC315363-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC315363-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC315363-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:30,04:30,2016-05-07,2016-05-07,"['Emberiza schoeniclus', 'Acrocephalus scirpaceus', 'Cuculus canorus', 'Anser anser', 'Rallus aquaticus']","Moorhen fighting in the reed-bed, so probably an aggressive voice.",yes,no
314569,Gallinula,chloropus,,Common Moorhen,Robert Ekman,Sweden,"Hov, Uppsala, Uppsala län",59.9674,17.9371,30,"call, flight call, nocturnal",//www.xeno-canto.org/314569,//www.xeno-canto.org/314569/download,XC314569-RHÖ.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/SPBKJZVJYZ/ffts/XC314569-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/SPBKJZVJYZ/ffts/XC314569-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/SPBKJZVJYZ/ffts/XC314569-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/SPBKJZVJYZ/ffts/XC314569-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:30,22:30,2016-05-01,2016-05-02,[''],The bird is flying northwards during the recording,no,no
304767,Gallinula,chloropus,,Common Moorhen,Adam Gruszczyński,Poland,"Wrocław, Wrocław, Województwo dolnośląskie",51.1017,17.099,120,call,//www.xeno-canto.org/304767,//www.xeno-canto.org/304767/download,XC304767-Kokoszka (online-audio-converter.com).mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FCZINMYQPY/ffts/XC304767-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FCZINMYQPY/ffts/XC304767-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FCZINMYQPY/ffts/XC304767-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FCZINMYQPY/ffts/XC304767-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:27,00:30,2015-03-15,2016-02-26,[''],"Record was coverted from AMR to MP3. From record removed noise, bird voalized by 3 days on the small reed bed, always at night, during well weather (no wind or weak, no precipitation).",no,no
303949,Gallinula,chloropus,,Common Moorhen,Carlos W.,Spain,"La Puebla del Río, Sevilla, Andalucía",37.2057,-6.1713,20,call,//www.xeno-canto.org/303949,//www.xeno-canto.org/303949/download,"XC303949-160211_0365 dos reclamos gallineta muy cerca, a 16 seg.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC303949-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC303949-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC303949-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC303949-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:22,22:00,2016-02-04,2016-02-19,['Fulica atra'],"Recorded in a big, shallow lake, with plenty of shore vegetation.",yes,no
303948,Gallinula,chloropus,,Common Moorhen,Carlos W.,Spain,"La Puebla del Río, Sevilla, Andalucía",37.2056,-6.171,20,call,//www.xeno-canto.org/303948,//www.xeno-canto.org/303948/download,"XC303948-160211_0362 gallineta dos reclamos a 54 seg, de fondo calamon, cornuda y comun.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC303948-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC303948-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC303948-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC303948-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:02,22:00,2016-02-04,2016-02-19,"['Phoenicopterus roseus', 'Fulica atra', 'Fulica cristata', 'Porphyrio porphyrio', 'Netta rufina']","Recorded in a big, shallow lake, with plenty of shore vegetation.",yes,no
303339,Gallinula,chloropus,,Common Moorhen,Carlos W.,Spain,"Área Metropolitana de Sevilla (near  La Puebla del Río), Sevilla, Andalucía",37.2052,-6.17,0,call,//www.xeno-canto.org/303339,//www.xeno-canto.org/303339/download,"XC303339-160211_0319 misterio, quizas focha cornuda o comun, gallineta, calamon, anade, pato colorado, zampullin.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC303339-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC303339-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC303339-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC303339-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:02,22:30,2016-02-04,2016-02-13,[''],"This was recorded at night in a big but shallow lake with plenty of shore vegetation. 
(The high pitch calls in the back ground don't belong to the common moorhen).",no,no
302640,Gallinula,chloropus,,Common Moorhen,Carlos W.,Spain,"La Puebla del Río, Sevilla, Andalucía",37.2055,-6.171,20,call,//www.xeno-canto.org/302640,//www.xeno-canto.org/302640/download,XC302640-160203_0306 gallineta.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC302640-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC302640-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC302640-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC302640-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:01,01:30,2016-02-03,2016-02-07,['Fulica atra'],"The birds were in a large but shallow pond, with plenty of aquatic vegetation on the shores.",yes,no
299325,Gallinula,chloropus,,Common Moorhen,José Carlos Sires,Spain,"brazo del este, sevilla, andalucía",37.0951,-6.0386,?,call,//www.xeno-canto.org/299325,//www.xeno-canto.org/299325/download,XC299325-gallinula chloropus brazo del este 08-01-2016.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC299325-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC299325-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC299325-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC299325-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:04,?,2016-01-08,2016-01-14,[''],"Grabación obtenida por audiotrampeo en un gran campo de eneas. Este paraje consiste en una serie de campos de arroz, zonas valdías, almajares, canales de irrigación con su vegetación riparia y algunas pequeñas charcas. Últimamente el eneal y carrizal están siendo sustituídos por tarays debido a la recurrente desecación del lugar y al sobrepastoreo.",yes,no
289487,Gallinula,chloropus,,Common Moorhen,Sylvan Schnabel,Germany,"Hofgarten, Düsseldorf, Nordrhein-Westfalen",51.2295,6.7782,40,call,//www.xeno-canto.org/289487,//www.xeno-canto.org/289487/download,XC289487-Teichhuhn.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PBXPSXGKLL/ffts/XC289487-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PBXPSXGKLL/ffts/XC289487-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PBXPSXGKLL/ffts/XC289487-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PBXPSXGKLL/ffts/XC289487-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,19:04,2015-10-09,2015-11-10,"['Psittacula krameri', 'Coloeus monedula']",,yes,no
281025,Gallinula,chloropus,,Common Moorhen,Peter Boesman,Belgium,"Smientenplas, Kallo, Oost-Vlaanderen",51.281,4.221,,call,//www.xeno-canto.org/281025,//www.xeno-canto.org/281025/download,XC281025-142 4 Waterhoen 4 Roep.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC281025-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC281025-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC281025-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC281025-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:08,06:50,2007-04-28,2015-09-19,[''],,unknown,unknown
281024,Gallinula,chloropus,,Common Moorhen,Peter Boesman,Belgium,"Scheldevallei, Semmerzake, Oost-Vlaanderen",50.977,3.711,,call,//www.xeno-canto.org/281024,//www.xeno-canto.org/281024/download,XC281024-142 3 Waterhoen 3 Roep.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC281024-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC281024-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC281024-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC281024-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:04,10:55,2007-04-30,2015-09-19,[''],,unknown,unknown
281023,Gallinula,chloropus,,Common Moorhen,Peter Boesman,Belgium,"Kleiputten Stuivekenskerke, West-Vlaanderen",51.074,2.829,,call,//www.xeno-canto.org/281023,//www.xeno-canto.org/281023/download,XC281023-142 2 Waterhoen 2 Roep.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC281023-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC281023-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC281023-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC281023-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:57,09:10,2007-04-29,2015-09-19,[''],,unknown,unknown
281022,Gallinula,chloropus,,Common Moorhen,Peter Boesman,Belgium,"Achterhaven Zeebrugge, West-Vlaanderen",51.295,3.217,,song,//www.xeno-canto.org/281022,//www.xeno-canto.org/281022/download,XC281022-142 1 Waterhoen 1 Zang.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC281022-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC281022-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC281022-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC281022-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:26,10:35,2007-05-25,2015-09-19,[''],,unknown,unknown
280319,Gallinula,chloropus,,Common Moorhen,Peter Boesman,South Africa,"Ladysmith area, Kwazulu-Natal",-28.492774,29.821673,,call,//www.xeno-canto.org/280319,//www.xeno-canto.org/280319/download,XC280319-LS_56077 Common Moorhen calls A.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280319-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280319-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280319-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280319-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:18,10:00,2014-10-27,2015-09-18,[''],,unknown,unknown
280316,Gallinula,chloropus,,Common Moorhen,Peter Boesman,South Africa,"Nylsvley Nature Reserve, Limpopo",-24.673761,28.715632,,call,//www.xeno-canto.org/280316,//www.xeno-canto.org/280316/download,XC280316-LS_51580 Common Moorhen A dusk sounds.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280316-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280316-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280316-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280316-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:38,18:00,2013-02-02,2015-09-18,[''],,unknown,unknown
280315,Gallinula,chloropus,,Common Moorhen,Peter Boesman,South Africa,"Nylsvley Nature Reserve, Limpopo",-24.673761,28.715632,,call,//www.xeno-canto.org/280315,//www.xeno-canto.org/280315/download,XC280315-LS_51579 Common Moorhen call A African Jacana B.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280315-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280315-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280315-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280315-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:08,18:00,2013-02-02,2015-09-18,['Actophilornis africanus'],,unknown,unknown
253163,Gallinula,chloropus,,Common Moorhen,Jérémy Simar,Belgium,"Hensies, Hainaut, Région wallonne",50.4612,3.677,20,call,//www.xeno-canto.org/253163,//www.xeno-canto.org/253163/download,XC253163-POULE EAU HHP 19 06 15.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/IXQCADIBFB/ffts/XC253163-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/IXQCADIBFB/ffts/XC253163-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/IXQCADIBFB/ffts/XC253163-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/IXQCADIBFB/ffts/XC253163-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:11,10:00,2015-06-19,2015-06-19,[''],,yes,no
225356,Gallinula,chloropus,,Common Moorhen,Karri Kuitunen,Finland,"Konnunsuo, Lappeenranta, South Karelia",61.0291,28.5249,50,call,//www.xeno-canto.org/225356,//www.xeno-canto.org/225356/download,XC225356-Default Project.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XJIOOFMPPX/ffts/XC225356-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XJIOOFMPPX/ffts/XC225356-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XJIOOFMPPX/ffts/XC225356-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XJIOOFMPPX/ffts/XC225356-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:40,?,2014-05-20,2015-03-23,"['Phylloscopus trochilus', 'Turdus pilaris', 'Sterna hirundo']",,unknown,unknown
214103,Gallinula,chloropus,,Common Moorhen,Ilkka Heiskanen,Finland,"Laasonpohja, Hollola",61.029,25.5277,80,"call, shout",//www.xeno-canto.org/214103,//www.xeno-canto.org/214103/download,XC214103-Default Project.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XCGZGRAYYR/ffts/XC214103-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XCGZGRAYYR/ffts/XC214103-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XCGZGRAYYR/ffts/XC214103-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XCGZGRAYYR/ffts/XC214103-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:09,?,1988-06-19,2015-02-20,['Acrocephalus schoenobaenus'],,yes,no
214102,Gallinula,chloropus,,Common Moorhen,Ilkka Heiskanen,Finland,"Laasonpohja, Hollola",61.029,25.5277,80,call,//www.xeno-canto.org/214102,//www.xeno-canto.org/214102/download,XC214102-Default Project.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XCGZGRAYYR/ffts/XC214102-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XCGZGRAYYR/ffts/XC214102-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XCGZGRAYYR/ffts/XC214102-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XCGZGRAYYR/ffts/XC214102-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:43,?,1988-06-19,2015-02-20,"['Acrocephalus schoenobaenus', 'Podiceps cristatus']",,yes,no
214101,Gallinula,chloropus,,Common Moorhen,Ilkka Heiskanen,Finland,"Laasonpohja, Hollola",61.029,25.5277,80,call,//www.xeno-canto.org/214101,//www.xeno-canto.org/214101/download,XC214101-Default Project.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XCGZGRAYYR/ffts/XC214101-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XCGZGRAYYR/ffts/XC214101-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XCGZGRAYYR/ffts/XC214101-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XCGZGRAYYR/ffts/XC214101-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:32,?,1988-06-19,2015-02-20,['Acrocephalus schoenobaenus'],,yes,no
208511,Gallinula,chloropus,,Common Moorhen,Eetu Paljakka,United Kingdom,"Sandown, Isle of Wight, England",50.6593,-1.1457,0,alarm call,//www.xeno-canto.org/208511,//www.xeno-canto.org/208511/download,XC208511-Default Project.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/INCBVJJLBJ/ffts/XC208511-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/INCBVJJLBJ/ffts/XC208511-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/INCBVJJLBJ/ffts/XC208511-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/INCBVJJLBJ/ffts/XC208511-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,12:11,2014-07-06,2014-12-29,[''],,yes,no
206602,Gallinula,chloropus,pyrrhorrhoa,Common Moorhen,Phil Gregory,France,"Lac Karihani Reserve, Bandrélé, Mayotte",-12.9092,45.1944,10,call,//www.xeno-canto.org/206602,//www.xeno-canto.org/206602/download,XC206602-Moorhen 13 1911.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC206602-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC206602-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC206602-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC206602-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:52,11:30,2014-12-13,2014-12-15,[''],"An astonishing racket from Moorhens, we counted about 145 on the small almost dried up lake and they were chasing and carrying on making this bizarre noise, unlike anything I've heard from other Moorhens in Europe",yes,no
185242,Gallinula,chloropus,,Common Moorhen,quangminhdt,Vietnam,"tp sam son, Thanh Hoa",19.7921,105.8917,5,"call, male",//www.xeno-canto.org/185242,//www.xeno-canto.org/185242/download,XC185242-common moorhen.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BWOGQEUYBO/ffts/XC185242-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BWOGQEUYBO/ffts/XC185242-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BWOGQEUYBO/ffts/XC185242-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BWOGQEUYBO/ffts/XC185242-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:26,21:30,2014-06-05,2014-07-05,[''],Cuộc gọi động dục của chim nữ và sự đáp trả của chim nam,unknown,unknown
184281,Gallinula,chloropus,,Common Moorhen,Herman van der Meer,Netherlands,"Buytenpark west, Zoetermeer, ZH",52.0727,4.4515,-5,call,//www.xeno-canto.org/184281,//www.xeno-canto.org/184281/download,XC184281-Wh_Buyt_140626-05.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OXKHFMOYKQ/ffts/XC184281-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OXKHFMOYKQ/ffts/XC184281-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OXKHFMOYKQ/ffts/XC184281-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OXKHFMOYKQ/ffts/XC184281-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:10,05:00,2014-06-26,2014-06-29,['Acrocephalus palustris'],"Bycatch. Two call series in 25 minutes. Original interval 15 minutes. Amplified. They had small chicks. [52.073992, 4.450097, ul140629]",no,no
183714,Gallinula,chloropus,,Common Moorhen,Herman van der Meer,Netherlands,"Haagse Bos W, Den Haag, ZH",52.0884,4.3291,0.5,"adult, call, juvenile",//www.xeno-canto.org/183714,//www.xeno-canto.org/183714/download,XC183714-Wh_HbosW_140615-09.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OXKHFMOYKQ/ffts/XC183714-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OXKHFMOYKQ/ffts/XC183714-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OXKHFMOYKQ/ffts/XC183714-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OXKHFMOYKQ/ffts/XC183714-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,4:13,05:50,2014-06-15,2014-06-25,"['Troglodytes troglodytes', 'Anas platyrhynchos', 'Pica pica', 'Corvus corone', 'Columba palumbus', 'Psittacula krameri', 'Fulica atra']","Soft 'duck'-calls by adult of unknown sex, swimming and walking in shallow water. After 1:50 four chicks of a couple of weeks old appear. The adult then stops calling. Minimum recording distance adult c 5 m, chicks c 15 m [52.087552, 4.331731, ul140625].",yes,no
181390,Gallinula,chloropus,,Common Moorhen,Dawid Jablonski,United Kingdom,"Cherwell (near  Oddington), Oxfordshire, England",51.8118,-1.192,60,call,//www.xeno-canto.org/181390,//www.xeno-canto.org/181390/download,XC181390-moorhen.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XJRDJPVPTY/ffts/XC181390-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XJRDJPVPTY/ffts/XC181390-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XJRDJPVPTY/ffts/XC181390-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XJRDJPVPTY/ffts/XC181390-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:01,05:30,2014-06-07,2014-06-08,[''],,unknown,unknown
175031,Gallinula,chloropus,,Common Moorhen,Teet Sirotkin,Sweden,"Kallerö, Östhammar, Uppland",60.3471,18.2579,10,flight call,//www.xeno-canto.org/175031,//www.xeno-canto.org/175031/download,XC175031-20140412 0319 Kallerö Rörhöna.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/GELAPBFFDU/ffts/XC175031-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/GELAPBFFDU/ffts/XC175031-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/GELAPBFFDU/ffts/XC175031-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/GELAPBFFDU/ffts/XC175031-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:29,03:19,2014-04-12,2014-04-18,[''],Migrating over water during night.,no,no
161940,Gallinula,chloropus,,Common Moorhen,Fernand Deroussen,France,"Feigneux, Oise, Picardy",49.2706,2.8956,70,alarm call,//www.xeno-canto.org/161940,//www.xeno-canto.org/161940/download,XC161940-1993060603 Gallinula chloropus C_FD.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC161940-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC161940-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC161940-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC161940-full.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:22,08:30,1993-06-06,2013-12-31,[''],,yes,no
