,name,label
1612,ff1010bird\ff1010bird_wav\wav\bird\71047.wav,0
994,ff1010bird\ff1010bird_wav\wav\bird\190526.wav,0
5734,ff1010bird\ff1010bird_wav\wav\not_bird\44123.wav,1
687,ff1010bird\ff1010bird_wav\wav\bird\162563.wav,0
2106,ff1010bird\ff1010bird_wav\wav\not_bird\105273.wav,1
2967,ff1010bird\ff1010bird_wav\wav\not_bird\131236.wav,1
3822,ff1010bird\ff1010bird_wav\wav\not_bird\157651.wav,1
2089,ff1010bird\ff1010bird_wav\wav\not_bird\104805.wav,1
1859,ff1010bird\ff1010bird_wav\wav\bird\95545.wav,0
1269,ff1010bird\ff1010bird_wav\wav\bird\43722.wav,0
670,ff1010bird\ff1010bird_wav\wav\bird\161640.wav,0
1223,ff1010bird\ff1010bird_wav\wav\bird\38561.wav,0
2766,ff1010bird\ff1010bird_wav\wav\not_bird\127349.wav,1
1925,ff1010bird\ff1010bird_wav\wav\bird\99224.wav,0
5610,ff1010bird\ff1010bird_wav\wav\not_bird\40700.wav,1
2199,ff1010bird\ff1010bird_wav\wav\not_bird\110122.wav,1
3018,ff1010bird\ff1010bird_wav\wav\not_bird\132985.wav,1
5935,ff1010bird\ff1010bird_wav\wav\not_bird\51413.wav,1
6001,ff1010bird\ff1010bird_wav\wav\not_bird\54577.wav,1
5051,ff1010bird\ff1010bird_wav\wav\not_bird\194303.wav,1
7340,ff1010bird\ff1010bird_wav\wav\not_bird\86966.wav,1
3282,ff1010bird\ff1010bird_wav\wav\not_bird\144071.wav,1
6629,ff1010bird\ff1010bird_wav\wav\not_bird\66324.wav,1
2318,ff1010bird\ff1010bird_wav\wav\not_bird\113600.wav,1
5448,ff1010bird\ff1010bird_wav\wav\not_bird\36479.wav,1
5678,ff1010bird\ff1010bird_wav\wav\not_bird\42799.wav,1
4881,ff1010bird\ff1010bird_wav\wav\not_bird\18806.wav,1
3523,ff1010bird\ff1010bird_wav\wav\not_bird\149977.wav,1
3141,ff1010bird\ff1010bird_wav\wav\not_bird\139093.wav,1
121,ff1010bird\ff1010bird_wav\wav\bird\110575.wav,0
401,ff1010bird\ff1010bird_wav\wav\bird\13767.wav,0
7143,ff1010bird\ff1010bird_wav\wav\not_bird\79275.wav,1
2002,ff1010bird\ff1010bird_wav\wav\not_bird\102839.wav,1
1731,ff1010bird\ff1010bird_wav\wav\bird\78782.wav,0
7411,ff1010bird\ff1010bird_wav\wav\not_bird\89960.wav,1
3837,ff1010bird\ff1010bird_wav\wav\not_bird\157862.wav,1
1748,ff1010bird\ff1010bird_wav\wav\bird\8060.wav,0
1555,ff1010bird\ff1010bird_wav\wav\bird\65929.wav,0
3436,ff1010bird\ff1010bird_wav\wav\not_bird\147819.wav,1
3568,ff1010bird\ff1010bird_wav\wav\not_bird\151808.wav,1
1033,ff1010bird\ff1010bird_wav\wav\bird\193799.wav,0
1362,ff1010bird\ff1010bird_wav\wav\bird\52190.wav,0
7015,ff1010bird\ff1010bird_wav\wav\not_bird\77308.wav,1
4675,ff1010bird\ff1010bird_wav\wav\not_bird\180024.wav,1
7323,ff1010bird\ff1010bird_wav\wav\not_bird\86935.wav,1
545,ff1010bird\ff1010bird_wav\wav\bird\153503.wav,0
763,ff1010bird\ff1010bird_wav\wav\bird\17002.wav,0
6307,ff1010bird\ff1010bird_wav\wav\not_bird\59446.wav,1
5558,ff1010bird\ff1010bird_wav\wav\not_bird\39648.wav,1
2269,ff1010bird\ff1010bird_wav\wav\not_bird\112589.wav,1
736,ff1010bird\ff1010bird_wav\wav\bird\167518.wav,0
2124,ff1010bird\ff1010bird_wav\wav\not_bird\106724.wav,1
1347,ff1010bird\ff1010bird_wav\wav\bird\51691.wav,0
3502,ff1010bird\ff1010bird_wav\wav\not_bird\149251.wav,1
6083,ff1010bird\ff1010bird_wav\wav\not_bird\55495.wav,1
6926,ff1010bird\ff1010bird_wav\wav\not_bird\74480.wav,1
5857,ff1010bird\ff1010bird_wav\wav\not_bird\48161.wav,1
2516,ff1010bird\ff1010bird_wav\wav\not_bird\123037.wav,1
1173,ff1010bird\ff1010bird_wav\wav\bird\34111.wav,0
2795,ff1010bird\ff1010bird_wav\wav\not_bird\127433.wav,1
6802,ff1010bird\ff1010bird_wav\wav\not_bird\72010.wav,1
6188,ff1010bird\ff1010bird_wav\wav\not_bird\56963.wav,1
2238,ff1010bird\ff1010bird_wav\wav\not_bird\111181.wav,1
289,ff1010bird\ff1010bird_wav\wav\bird\121764.wav,0
5107,ff1010bird\ff1010bird_wav\wav\not_bird\20192.wav,1
5788,ff1010bird\ff1010bird_wav\wav\not_bird\45986.wav,1
2007,ff1010bird\ff1010bird_wav\wav\not_bird\102847.wav,1
1141,ff1010bird\ff1010bird_wav\wav\bird\32331.wav,0
1679,ff1010bird\ff1010bird_wav\wav\bird\73617.wav,0
449,ff1010bird\ff1010bird_wav\wav\bird\146712.wav,0
828,ff1010bird\ff1010bird_wav\wav\bird\176246.wav,0
1653,ff1010bird\ff1010bird_wav\wav\bird\72811.wav,0
2699,ff1010bird\ff1010bird_wav\wav\not_bird\127234.wav,1
2285,ff1010bird\ff1010bird_wav\wav\not_bird\113326.wav,1
5544,ff1010bird\ff1010bird_wav\wav\not_bird\38888.wav,1
467,ff1010bird\ff1010bird_wav\wav\bird\148155.wav,0
2267,ff1010bird\ff1010bird_wav\wav\not_bird\112291.wav,1
5667,ff1010bird\ff1010bird_wav\wav\not_bird\42217.wav,1
5612,ff1010bird\ff1010bird_wav\wav\not_bird\40861.wav,1
5622,ff1010bird\ff1010bird_wav\wav\not_bird\41180.wav,1
1470,ff1010bird\ff1010bird_wav\wav\bird\56565.wav,0
6350,ff1010bird\ff1010bird_wav\wav\not_bird\61027.wav,1
4906,ff1010bird\ff1010bird_wav\wav\not_bird\188686.wav,1
3690,ff1010bird\ff1010bird_wav\wav\not_bird\155239.wav,1
6291,ff1010bird\ff1010bird_wav\wav\not_bird\59106.wav,1
1765,ff1010bird\ff1010bird_wav\wav\bird\80846.wav,0
7505,ff1010bird\ff1010bird_wav\wav\not_bird\9225.wav,1
6153,ff1010bird\ff1010bird_wav\wav\not_bird\56875.wav,1
2745,ff1010bird\ff1010bird_wav\wav\not_bird\127298.wav,1
821,ff1010bird\ff1010bird_wav\wav\bird\176028.wav,0
4099,ff1010bird\ff1010bird_wav\wav\not_bird\16371.wav,1
2065,ff1010bird\ff1010bird_wav\wav\not_bird\104543.wav,1
1240,ff1010bird\ff1010bird_wav\wav\bird\40823.wav,0
6497,ff1010bird\ff1010bird_wav\wav\not_bird\64100.wav,1
3164,ff1010bird\ff1010bird_wav\wav\not_bird\140043.wav,1
1399,ff1010bird\ff1010bird_wav\wav\bird\54046.wav,0
7370,ff1010bird\ff1010bird_wav\wav\not_bird\87941.wav,1
5126,ff1010bird\ff1010bird_wav\wav\not_bird\20786.wav,1
7661,ff1010bird\ff1010bird_wav\wav\not_bird\98223.wav,1
7548,ff1010bird\ff1010bird_wav\wav\not_bird\93661.wav,1
3725,ff1010bird\ff1010bird_wav\wav\not_bird\156036.wav,1
5659,ff1010bird\ff1010bird_wav\wav\not_bird\42193.wav,1
5007,ff1010bird\ff1010bird_wav\wav\not_bird\191925.wav,1
5427,ff1010bird\ff1010bird_wav\wav\not_bird\34363.wav,1
2181,ff1010bird\ff1010bird_wav\wav\not_bird\109115.wav,1
5640,ff1010bird\ff1010bird_wav\wav\not_bird\41487.wav,1
4315,ff1010bird\ff1010bird_wav\wav\not_bird\169102.wav,1
1091,ff1010bird\ff1010bird_wav\wav\bird\2537.wav,0
4612,ff1010bird\ff1010bird_wav\wav\not_bird\177645.wav,1
1619,ff1010bird\ff1010bird_wav\wav\bird\71294.wav,0
2354,ff1010bird\ff1010bird_wav\wav\not_bird\116090.wav,1
1863,ff1010bird\ff1010bird_wav\wav\bird\95552.wav,0
7157,ff1010bird\ff1010bird_wav\wav\not_bird\79704.wav,1
4639,ff1010bird\ff1010bird_wav\wav\not_bird\17857.wav,1
3597,ff1010bird\ff1010bird_wav\wav\not_bird\153552.wav,1
7657,ff1010bird\ff1010bird_wav\wav\not_bird\98195.wav,1
5624,ff1010bird\ff1010bird_wav\wav\not_bird\41182.wav,1
7169,ff1010bird\ff1010bird_wav\wav\not_bird\80314.wav,1
5388,ff1010bird\ff1010bird_wav\wav\not_bird\32499.wav,1
1391,ff1010bird\ff1010bird_wav\wav\bird\53693.wav,0
3880,ff1010bird\ff1010bird_wav\wav\not_bird\158743.wav,1
1744,ff1010bird\ff1010bird_wav\wav\bird\80312.wav,0
2180,ff1010bird\ff1010bird_wav\wav\not_bird\109101.wav,1
5457,ff1010bird\ff1010bird_wav\wav\not_bird\36602.wav,1
3875,ff1010bird\ff1010bird_wav\wav\not_bird\158613.wav,1
1311,ff1010bird\ff1010bird_wav\wav\bird\48988.wav,0
5588,ff1010bird\ff1010bird_wav\wav\not_bird\39974.wav,1
2284,ff1010bird\ff1010bird_wav\wav\not_bird\113325.wav,1
7392,ff1010bird\ff1010bird_wav\wav\not_bird\89438.wav,1
1285,ff1010bird\ff1010bird_wav\wav\bird\44570.wav,0
2786,ff1010bird\ff1010bird_wav\wav\not_bird\127373.wav,1
7463,ff1010bird\ff1010bird_wav\wav\not_bird\91286.wav,1
4603,ff1010bird\ff1010bird_wav\wav\not_bird\177137.wav,1
5698,ff1010bird\ff1010bird_wav\wav\not_bird\43620.wav,1
4148,ff1010bird\ff1010bird_wav\wav\not_bird\164922.wav,1
2892,ff1010bird\ff1010bird_wav\wav\not_bird\128007.wav,1
5073,ff1010bird\ff1010bird_wav\wav\not_bird\195290.wav,1
552,ff1010bird\ff1010bird_wav\wav\bird\154916.wav,0
3545,ff1010bird\ff1010bird_wav\wav\not_bird\150856.wav,1
785,ff1010bird\ff1010bird_wav\wav\bird\173444.wav,0
5492,ff1010bird\ff1010bird_wav\wav\not_bird\38288.wav,1
2772,ff1010bird\ff1010bird_wav\wav\not_bird\127356.wav,1
5375,ff1010bird\ff1010bird_wav\wav\not_bird\32401.wav,1
5452,ff1010bird\ff1010bird_wav\wav\not_bird\36483.wav,1
4290,ff1010bird\ff1010bird_wav\wav\not_bird\168811.wav,1
6264,ff1010bird\ff1010bird_wav\wav\not_bird\58483.wav,1
6447,ff1010bird\ff1010bird_wav\wav\not_bird\63354.wav,1
178,ff1010bird\ff1010bird_wav\wav\bird\111104.wav,0
1596,ff1010bird\ff1010bird_wav\wav\bird\69761.wav,0
854,ff1010bird\ff1010bird_wav\wav\bird\179502.wav,0
3913,ff1010bird\ff1010bird_wav\wav\not_bird\159988.wav,1
4574,ff1010bird\ff1010bird_wav\wav\not_bird\175965.wav,1
6741,ff1010bird\ff1010bird_wav\wav\not_bird\70322.wav,1
3019,ff1010bird\ff1010bird_wav\wav\not_bird\132986.wav,1
5415,ff1010bird\ff1010bird_wav\wav\not_bird\34174.wav,1
1819,ff1010bird\ff1010bird_wav\wav\bird\91135.wav,0
4995,ff1010bird\ff1010bird_wav\wav\not_bird\191911.wav,1
1838,ff1010bird\ff1010bird_wav\wav\bird\93640.wav,0
460,ff1010bird\ff1010bird_wav\wav\bird\147638.wav,0
3054,ff1010bird\ff1010bird_wav\wav\not_bird\134889.wav,1
5753,ff1010bird\ff1010bird_wav\wav\not_bird\44289.wav,1
2403,ff1010bird\ff1010bird_wav\wav\not_bird\118133.wav,1
3633,ff1010bird\ff1010bird_wav\wav\not_bird\155111.wav,1
6710,ff1010bird\ff1010bird_wav\wav\not_bird\69236.wav,1
831,ff1010bird\ff1010bird_wav\wav\bird\176591.wav,0
4127,ff1010bird\ff1010bird_wav\wav\not_bird\164189.wav,1
2299,ff1010bird\ff1010bird_wav\wav\not_bird\113340.wav,1
3058,ff1010bird\ff1010bird_wav\wav\not_bird\134971.wav,1
4754,ff1010bird\ff1010bird_wav\wav\not_bird\184235.wav,1
5496,ff1010bird\ff1010bird_wav\wav\not_bird\38292.wav,1
2803,ff1010bird\ff1010bird_wav\wav\not_bird\127442.wav,1
1645,ff1010bird\ff1010bird_wav\wav\bird\72270.wav,0
5252,ff1010bird\ff1010bird_wav\wav\not_bird\25579.wav,1
354,ff1010bird\ff1010bird_wav\wav\bird\127510.wav,0
312,ff1010bird\ff1010bird_wav\wav\bird\124484.wav,0
6910,ff1010bird\ff1010bird_wav\wav\not_bird\74384.wav,1
3681,ff1010bird\ff1010bird_wav\wav\not_bird\155215.wav,1
3369,ff1010bird\ff1010bird_wav\wav\not_bird\146274.wav,1
6962,ff1010bird\ff1010bird_wav\wav\not_bird\75306.wav,1
1187,ff1010bird\ff1010bird_wav\wav\bird\35112.wav,0
3135,ff1010bird\ff1010bird_wav\wav\not_bird\138434.wav,1
2028,ff1010bird\ff1010bird_wav\wav\not_bird\103560.wav,1
1006,ff1010bird\ff1010bird_wav\wav\bird\191739.wav,0
7172,ff1010bird\ff1010bird_wav\wav\not_bird\80317.wav,1
7315,ff1010bird\ff1010bird_wav\wav\not_bird\86772.wav,1
6418,ff1010bird\ff1010bird_wav\wav\not_bird\62313.wav,1
945,ff1010bird\ff1010bird_wav\wav\bird\187645.wav,0
900,ff1010bird\ff1010bird_wav\wav\bird\184200.wav,0
3641,ff1010bird\ff1010bird_wav\wav\not_bird\155120.wav,1
6863,ff1010bird\ff1010bird_wav\wav\not_bird\7313.wav,1
656,ff1010bird\ff1010bird_wav\wav\bird\160427.wav,0
6600,ff1010bird\ff1010bird_wav\wav\not_bird\65712.wav,1
2904,ff1010bird\ff1010bird_wav\wav\not_bird\128115.wav,1
2548,ff1010bird\ff1010bird_wav\wav\not_bird\124588.wav,1
4019,ff1010bird\ff1010bird_wav\wav\not_bird\161972.wav,1
2272,ff1010bird\ff1010bird_wav\wav\not_bird\112662.wav,1
7590,ff1010bird\ff1010bird_wav\wav\not_bird\94837.wav,1
6951,ff1010bird\ff1010bird_wav\wav\not_bird\75224.wav,1
5981,ff1010bird\ff1010bird_wav\wav\not_bird\53797.wav,1
3391,ff1010bird\ff1010bird_wav\wav\not_bird\146750.wav,1
6014,ff1010bird\ff1010bird_wav\wav\not_bird\54817.wav,1
787,ff1010bird\ff1010bird_wav\wav\bird\173447.wav,0
4478,ff1010bird\ff1010bird_wav\wav\not_bird\172455.wav,1
1134,ff1010bird\ff1010bird_wav\wav\bird\32046.wav,0
5160,ff1010bird\ff1010bird_wav\wav\not_bird\22521.wav,1
605,ff1010bird\ff1010bird_wav\wav\bird\15657.wav,0
722,ff1010bird\ff1010bird_wav\wav\bird\16626.wav,0
6205,ff1010bird\ff1010bird_wav\wav\not_bird\57050.wav,1
1809,ff1010bird\ff1010bird_wav\wav\bird\89774.wav,0
6753,ff1010bird\ff1010bird_wav\wav\not_bird\70952.wav,1
2261,ff1010bird\ff1010bird_wav\wav\not_bird\111949.wav,1
3206,ff1010bird\ff1010bird_wav\wav\not_bird\140830.wav,1
5124,ff1010bird\ff1010bird_wav\wav\not_bird\20784.wav,1
1570,ff1010bird\ff1010bird_wav\wav\bird\67685.wav,0
3387,ff1010bird\ff1010bird_wav\wav\not_bird\146714.wav,1
4208,ff1010bird\ff1010bird_wav\wav\not_bird\166259.wav,1
6889,ff1010bird\ff1010bird_wav\wav\not_bird\73408.wav,1
3294,ff1010bird\ff1010bird_wav\wav\not_bird\144527.wav,1
7575,ff1010bird\ff1010bird_wav\wav\not_bird\94636.wav,1
5618,ff1010bird\ff1010bird_wav\wav\not_bird\40974.wav,1
6237,ff1010bird\ff1010bird_wav\wav\not_bird\58181.wav,1
3809,ff1010bird\ff1010bird_wav\wav\not_bird\157596.wav,1
4647,ff1010bird\ff1010bird_wav\wav\not_bird\178827.wav,1
3857,ff1010bird\ff1010bird_wav\wav\not_bird\158593.wav,1
5112,ff1010bird\ff1010bird_wav\wav\not_bird\20384.wav,1
1869,ff1010bird\ff1010bird_wav\wav\bird\95819.wav,0
2316,ff1010bird\ff1010bird_wav\wav\not_bird\113469.wav,1
4466,ff1010bird\ff1010bird_wav\wav\not_bird\172355.wav,1
2294,ff1010bird\ff1010bird_wav\wav\not_bird\113335.wav,1
1341,ff1010bird\ff1010bird_wav\wav\bird\51094.wav,0
6960,ff1010bird\ff1010bird_wav\wav\not_bird\75299.wav,1
651,ff1010bird\ff1010bird_wav\wav\bird\160013.wav,0
2625,ff1010bird\ff1010bird_wav\wav\not_bird\126335.wav,1
3826,ff1010bird\ff1010bird_wav\wav\not_bird\157713.wav,1
2023,ff1010bird\ff1010bird_wav\wav\not_bird\103376.wav,1
47,ff1010bird\ff1010bird_wav\wav\bird\104014.wav,0
7445,ff1010bird\ff1010bird_wav\wav\not_bird\90417.wav,1
249,ff1010bird\ff1010bird_wav\wav\bird\118859.wav,0
7511,ff1010bird\ff1010bird_wav\wav\not_bird\9236.wav,1
6359,ff1010bird\ff1010bird_wav\wav\not_bird\61183.wav,1
4299,ff1010bird\ff1010bird_wav\wav\not_bird\168906.wav,1
6733,ff1010bird\ff1010bird_wav\wav\not_bird\69961.wav,1
4826,ff1010bird\ff1010bird_wav\wav\not_bird\186944.wav,1
4828,ff1010bird\ff1010bird_wav\wav\not_bird\187003.wav,1
5301,ff1010bird\ff1010bird_wav\wav\not_bird\28809.wav,1
2985,ff1010bird\ff1010bird_wav\wav\not_bird\132045.wav,1
6817,ff1010bird\ff1010bird_wav\wav\not_bird\72241.wav,1
5247,ff1010bird\ff1010bird_wav\wav\not_bird\25386.wav,1
3461,ff1010bird\ff1010bird_wav\wav\not_bird\147943.wav,1
2131,ff1010bird\ff1010bird_wav\wav\not_bird\107214.wav,1
1928,ff1010bird\ff1010bird_wav\wav\bird\99232.wav,0
4026,ff1010bird\ff1010bird_wav\wav\not_bird\162332.wav,1
7379,ff1010bird\ff1010bird_wav\wav\not_bird\87954.wav,1
3540,ff1010bird\ff1010bird_wav\wav\not_bird\150337.wav,1
320,ff1010bird\ff1010bird_wav\wav\bird\124924.wav,0
2312,ff1010bird\ff1010bird_wav\wav\not_bird\113356.wav,1
5774,ff1010bird\ff1010bird_wav\wav\not_bird\45435.wav,1
2034,ff1010bird\ff1010bird_wav\wav\not_bird\103671.wav,1
4912,ff1010bird\ff1010bird_wav\wav\not_bird\188938.wav,1
5629,ff1010bird\ff1010bird_wav\wav\not_bird\41303.wav,1
2492,ff1010bird\ff1010bird_wav\wav\not_bird\121763.wav,1
165,ff1010bird\ff1010bird_wav\wav\bird\111083.wav,0
1871,ff1010bird\ff1010bird_wav\wav\bird\95821.wav,0
3935,ff1010bird\ff1010bird_wav\wav\not_bird\160142.wav,1
4614,ff1010bird\ff1010bird_wav\wav\not_bird\177859.wav,1
1157,ff1010bird\ff1010bird_wav\wav\bird\32855.wav,0
2884,ff1010bird\ff1010bird_wav\wav\not_bird\127996.wav,1
1915,ff1010bird\ff1010bird_wav\wav\bird\98937.wav,0
2852,ff1010bird\ff1010bird_wav\wav\not_bird\127635.wav,1
3509,ff1010bird\ff1010bird_wav\wav\not_bird\149293.wav,1
7324,ff1010bird\ff1010bird_wav\wav\not_bird\86936.wav,1
6230,ff1010bird\ff1010bird_wav\wav\not_bird\57860.wav,1
1969,ff1010bird\ff1010bird_wav\wav\not_bird\101876.wav,1
4726,ff1010bird\ff1010bird_wav\wav\not_bird\182532.wav,1
6577,ff1010bird\ff1010bird_wav\wav\not_bird\65339.wav,1
4341,ff1010bird\ff1010bird_wav\wav\not_bird\169378.wav,1
6096,ff1010bird\ff1010bird_wav\wav\not_bird\55657.wav,1
3590,ff1010bird\ff1010bird_wav\wav\not_bird\15349.wav,1
852,ff1010bird\ff1010bird_wav\wav\bird\179389.wav,0
1332,ff1010bird\ff1010bird_wav\wav\bird\50495.wav,0
6768,ff1010bird\ff1010bird_wav\wav\not_bird\7126.wav,1
2960,ff1010bird\ff1010bird_wav\wav\not_bird\131113.wav,1
7643,ff1010bird\ff1010bird_wav\wav\not_bird\96922.wav,1
7366,ff1010bird\ff1010bird_wav\wav\not_bird\87785.wav,1
6365,ff1010bird\ff1010bird_wav\wav\not_bird\61362.wav,1
1904,ff1010bird\ff1010bird_wav\wav\bird\98330.wav,0
7077,ff1010bird\ff1010bird_wav\wav\not_bird\78409.wav,1
4381,ff1010bird\ff1010bird_wav\wav\not_bird\170426.wav,1
556,ff1010bird\ff1010bird_wav\wav\bird\154921.wav,0
2636,ff1010bird\ff1010bird_wav\wav\not_bird\126760.wav,1
3785,ff1010bird\ff1010bird_wav\wav\not_bird\157390.wav,1
7480,ff1010bird\ff1010bird_wav\wav\not_bird\91750.wav,1
3947,ff1010bird\ff1010bird_wav\wav\not_bird\160527.wav,1
6102,ff1010bird\ff1010bird_wav\wav\not_bird\55729.wav,1
3983,ff1010bird\ff1010bird_wav\wav\not_bird\161579.wav,1
1753,ff1010bird\ff1010bird_wav\wav\bird\80705.wav,0
2613,ff1010bird\ff1010bird_wav\wav\not_bird\126101.wav,1
3022,ff1010bird\ff1010bird_wav\wav\not_bird\132989.wav,1
7197,ff1010bird\ff1010bird_wav\wav\not_bird\80792.wav,1
2629,ff1010bird\ff1010bird_wav\wav\not_bird\126430.wav,1
4452,ff1010bird\ff1010bird_wav\wav\not_bird\171477.wav,1
7151,ff1010bird\ff1010bird_wav\wav\not_bird\79686.wav,1
7645,ff1010bird\ff1010bird_wav\wav\not_bird\97378.wav,1
3676,ff1010bird\ff1010bird_wav\wav\not_bird\155210.wav,1
7435,ff1010bird\ff1010bird_wav\wav\not_bird\90357.wav,1
3124,ff1010bird\ff1010bird_wav\wav\not_bird\138014.wav,1
1754,ff1010bird\ff1010bird_wav\wav\bird\80706.wav,0
2529,ff1010bird\ff1010bird_wav\wav\not_bird\123689.wav,1
4465,ff1010bird\ff1010bird_wav\wav\not_bird\172315.wav,1
3651,ff1010bird\ff1010bird_wav\wav\not_bird\155132.wav,1
1330,ff1010bird\ff1010bird_wav\wav\bird\50346.wav,0
3728,ff1010bird\ff1010bird_wav\wav\not_bird\156040.wav,1
5792,ff1010bird\ff1010bird_wav\wav\not_bird\45993.wav,1
947,ff1010bird\ff1010bird_wav\wav\bird\187658.wav,0
3053,ff1010bird\ff1010bird_wav\wav\not_bird\134888.wav,1
6784,ff1010bird\ff1010bird_wav\wav\not_bird\7173.wav,1
3060,ff1010bird\ff1010bird_wav\wav\not_bird\134973.wav,1
2022,ff1010bird\ff1010bird_wav\wav\not_bird\103375.wav,1
4925,ff1010bird\ff1010bird_wav\wav\not_bird\189696.wav,1
857,ff1010bird\ff1010bird_wav\wav\bird\179505.wav,0
3941,ff1010bird\ff1010bird_wav\wav\not_bird\160521.wav,1
6427,ff1010bird\ff1010bird_wav\wav\not_bird\62679.wav,1
2100,ff1010bird\ff1010bird_wav\wav\not_bird\105087.wav,1
942,ff1010bird\ff1010bird_wav\wav\bird\187560.wav,0
684,ff1010bird\ff1010bird_wav\wav\bird\162559.wav,0
7630,ff1010bird\ff1010bird_wav\wav\not_bird\96182.wav,1
5743,ff1010bird\ff1010bird_wav\wav\not_bird\44205.wav,1
3781,ff1010bird\ff1010bird_wav\wav\not_bird\157375.wav,1
7580,ff1010bird\ff1010bird_wav\wav\not_bird\94765.wav,1
4320,ff1010bird\ff1010bird_wav\wav\not_bird\169154.wav,1
6377,ff1010bird\ff1010bird_wav\wav\not_bird\61602.wav,1
5004,ff1010bird\ff1010bird_wav\wav\not_bird\191920.wav,1
7212,ff1010bird\ff1010bird_wav\wav\not_bird\81464.wav,1
4526,ff1010bird\ff1010bird_wav\wav\not_bird\173916.wav,1
2581,ff1010bird\ff1010bird_wav\wav\not_bird\125118.wav,1
5406,ff1010bird\ff1010bird_wav\wav\not_bird\33772.wav,1
4279,ff1010bird\ff1010bird_wav\wav\not_bird\168440.wav,1
2568,ff1010bird\ff1010bird_wav\wav\not_bird\124690.wav,1
4129,ff1010bird\ff1010bird_wav\wav\not_bird\164194.wav,1
1951,ff1010bird\ff1010bird_wav\wav\not_bird\100842.wav,1
1196,ff1010bird\ff1010bird_wav\wav\bird\36596.wav,0
640,ff1010bird\ff1010bird_wav\wav\bird\15849.wav,0
4986,ff1010bird\ff1010bird_wav\wav\not_bird\191450.wav,1
6250,ff1010bird\ff1010bird_wav\wav\not_bird\58272.wav,1
5621,ff1010bird\ff1010bird_wav\wav\not_bird\41169.wav,1
689,ff1010bird\ff1010bird_wav\wav\bird\162648.wav,0
342,ff1010bird\ff1010bird_wav\wav\bird\127190.wav,0
309,ff1010bird\ff1010bird_wav\wav\bird\123993.wav,0
1331,ff1010bird\ff1010bird_wav\wav\bird\50378.wav,0
3320,ff1010bird\ff1010bird_wav\wav\not_bird\145485.wav,1
1545,ff1010bird\ff1010bird_wav\wav\bird\65266.wav,0
1357,ff1010bird\ff1010bird_wav\wav\bird\52075.wav,0
6265,ff1010bird\ff1010bird_wav\wav\not_bird\58496.wav,1
241,ff1010bird\ff1010bird_wav\wav\bird\117817.wav,0
3609,ff1010bird\ff1010bird_wav\wav\not_bird\15470.wav,1
5027,ff1010bird\ff1010bird_wav\wav\not_bird\192677.wav,1
274,ff1010bird\ff1010bird_wav\wav\bird\121292.wav,0
5802,ff1010bird\ff1010bird_wav\wav\not_bird\46225.wav,1
5599,ff1010bird\ff1010bird_wav\wav\not_bird\40110.wav,1
3830,ff1010bird\ff1010bird_wav\wav\not_bird\157740.wav,1
88,ff1010bird\ff1010bird_wav\wav\bird\106558.wav,0
5854,ff1010bird\ff1010bird_wav\wav\not_bird\48158.wav,1
238,ff1010bird\ff1010bird_wav\wav\bird\117498.wav,0
1683,ff1010bird\ff1010bird_wav\wav\bird\74316.wav,0
4306,ff1010bird\ff1010bird_wav\wav\not_bird\169091.wav,1
206,ff1010bird\ff1010bird_wav\wav\bird\113581.wav,0
4249,ff1010bird\ff1010bird_wav\wav\not_bird\167479.wav,1
6645,ff1010bird\ff1010bird_wav\wav\not_bird\66600.wav,1
5974,ff1010bird\ff1010bird_wav\wav\not_bird\53383.wav,1
1803,ff1010bird\ff1010bird_wav\wav\bird\89440.wav,0
2682,ff1010bird\ff1010bird_wav\wav\not_bird\127184.wav,1
4933,ff1010bird\ff1010bird_wav\wav\not_bird\189821.wav,1
6195,ff1010bird\ff1010bird_wav\wav\not_bird\57032.wav,1
7082,ff1010bird\ff1010bird_wav\wav\not_bird\78499.wav,1
941,ff1010bird\ff1010bird_wav\wav\bird\187473.wav,0
7576,ff1010bird\ff1010bird_wav\wav\not_bird\94637.wav,1
7503,ff1010bird\ff1010bird_wav\wav\not_bird\9223.wav,1
7168,ff1010bird\ff1010bird_wav\wav\not_bird\80313.wav,1
7449,ff1010bird\ff1010bird_wav\wav\not_bird\90423.wav,1
3866,ff1010bird\ff1010bird_wav\wav\not_bird\158604.wav,1
6343,ff1010bird\ff1010bird_wav\wav\not_bird\60640.wav,1
1219,ff1010bird\ff1010bird_wav\wav\bird\38515.wav,0
7218,ff1010bird\ff1010bird_wav\wav\not_bird\81487.wav,1
6655,ff1010bird\ff1010bird_wav\wav\not_bird\66988.wav,1
6615,ff1010bird\ff1010bird_wav\wav\not_bird\66013.wav,1
1152,ff1010bird\ff1010bird_wav\wav\bird\32587.wav,0
3582,ff1010bird\ff1010bird_wav\wav\not_bird\15293.wav,1
4275,ff1010bird\ff1010bird_wav\wav\not_bird\168157.wav,1
6776,ff1010bird\ff1010bird_wav\wav\not_bird\7152.wav,1
1856,ff1010bird\ff1010bird_wav\wav\bird\95531.wav,0
1097,ff1010bird\ff1010bird_wav\wav\bird\26912.wav,0
298,ff1010bird\ff1010bird_wav\wav\bird\122999.wav,0
718,ff1010bird\ff1010bird_wav\wav\bird\165580.wav,0
6712,ff1010bird\ff1010bird_wav\wav\not_bird\69238.wav,1
2648,ff1010bird\ff1010bird_wav\wav\not_bird\126838.wav,1
1234,ff1010bird\ff1010bird_wav\wav\bird\39673.wav,0
