,name,label
3351,warblrb10k_public\warblrb10k_public_wav\wav\bird\3b76d9d5-e32f-4658-bf13.wav,0
3871,warblrb10k_public\warblrb10k_public_wav\wav\bird\506de801-48c5-4bc4-8534.wav,0
7945,warblrb10k_public\warblrb10k_public_wav\wav\bird\fdf87f52-a876-4903-92e6.wav,0
6932,warblrb10k_public\warblrb10k_public_wav\wav\bird\d0b49b4e-f3fc-41a2-9019.wav,0
7812,warblrb10k_public\warblrb10k_public_wav\wav\bird\f78be7e0-4e74-444f-b5c8.wav,0
183,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\1a14f5ad-5347-4d23-8e22.wav,1
6878,warblrb10k_public\warblrb10k_public_wav\wav\bird\ced08c5b-5fa5-47db-84d7.wav,0
6033,warblrb10k_public\warblrb10k_public_wav\wav\bird\ad587f09-e37f-4159-b7b8.wav,0
3565,warblrb10k_public\warblrb10k_public_wav\wav\bird\43fd6c3c-2286-4ce6-9c0c.wav,0
6295,warblrb10k_public\warblrb10k_public_wav\wav\bird\b797c53b-60e2-4bc0-bc02.wav,0
2341,warblrb10k_public\warblrb10k_public_wav\wav\bird\10a33dde-5a57-4acd-a841.wav,0
1370,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\b8f2a30a-b2a8-4d70-b1b9.wav,1
4414,warblrb10k_public\warblrb10k_public_wav\wav\bird\6753b4d0-9b67-408d-bc39.wav,0
7150,warblrb10k_public\warblrb10k_public_wav\wav\bird\da342d79-5574-4094-a269.wav,0
4719,warblrb10k_public\warblrb10k_public_wav\wav\bird\74e65f3a-6c1e-490c-9a90.wav,0
3965,warblrb10k_public\warblrb10k_public_wav\wav\bird\544dc1ad-9c09-4bb6-b44a.wav,0
5696,warblrb10k_public\warblrb10k_public_wav\wav\bird\9e4ba90b-998a-4529-86a2.wav,0
6855,warblrb10k_public\warblrb10k_public_wav\wav\bird\cdf285f2-de9b-414a-b2c0.wav,0
7215,warblrb10k_public\warblrb10k_public_wav\wav\bird\dd4be143-d505-48c0-a173.wav,0
3028,warblrb10k_public\warblrb10k_public_wav\wav\bird\2f350e41-4617-491e-b818.wav,0
145,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\159a5f1a-056c-487c-92c2.wav,1
7220,warblrb10k_public\warblrb10k_public_wav\wav\bird\dd8f7b3f-d9a9-4797-9e64.wav,0
3662,warblrb10k_public\warblrb10k_public_wav\wav\bird\47a2b873-a4b5-429c-8be5.wav,0
6192,warblrb10k_public\warblrb10k_public_wav\wav\bird\b36dc9a1-ad72-46a4-a414.wav,0
471,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\416a8af9-d22b-4826-88fd.wav,1
493,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\44576cdd-7b0a-432b-ba2d.wav,1
4107,warblrb10k_public\warblrb10k_public_wav\wav\bird\5a2cda1b-8b6d-4352-bb28.wav,0
495,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\4464f929-0cac-4b6e-93b4.wav,1
1878,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\f789fe9a-e370-4a8b-a485.wav,1
5916,warblrb10k_public\warblrb10k_public_wav\wav\bird\a7b6b0bf-1b49-4afb-b211.wav,0
7106,warblrb10k_public\warblrb10k_public_wav\wav\bird\d838b752-6f9b-4aaf-b869.wav,0
3580,warblrb10k_public\warblrb10k_public_wav\wav\bird\44c2814c-978c-4ac6-8d86.wav,0
7740,warblrb10k_public\warblrb10k_public_wav\wav\bird\f4d1dcab-bd1a-4aeb-8dd6.wav,0
4881,warblrb10k_public\warblrb10k_public_wav\wav\bird\7b48cc7b-d6ef-4d13-a44e.wav,0
350,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\311767cf-b606-40d5-92ad.wav,1
7273,warblrb10k_public\warblrb10k_public_wav\wav\bird\dfdfe1d5-3ed4-46a3-9454.wav,0
5044,warblrb10k_public\warblrb10k_public_wav\wav\bird\82af8e3c-8494-4d69-b806.wav,0
5179,warblrb10k_public\warblrb10k_public_wav\wav\bird\890ecb91-990c-4e1b-b4f3.wav,0
3212,warblrb10k_public\warblrb10k_public_wav\wav\bird\3620ef61-bd8c-45a4-a3f0.wav,0
5854,warblrb10k_public\warblrb10k_public_wav\wav\bird\a52498b3-221b-4595-9348.wav,0
6675,warblrb10k_public\warblrb10k_public_wav\wav\bird\c739721a-ac90-4bf2-b9de.wav,0
3232,warblrb10k_public\warblrb10k_public_wav\wav\bird\36c6c703-c7e2-4831-a087.wav,0
6652,warblrb10k_public\warblrb10k_public_wav\wav\bird\c6443ea3-25df-494c-9715.wav,0
2753,warblrb10k_public\warblrb10k_public_wav\wav\bird\22e723ba-5789-4399-b336.wav,0
4995,warblrb10k_public\warblrb10k_public_wav\wav\bird\806ca787-3c95-4c8b-af36.wav,0
2884,warblrb10k_public\warblrb10k_public_wav\wav\bird\28561e8d-4629-46fa-9ad8.wav,0
2827,warblrb10k_public\warblrb10k_public_wav\wav\bird\25a4dbe2-bcc4-4f24-af03.wav,0
6577,warblrb10k_public\warblrb10k_public_wav\wav\bird\c2fb90df-e81a-4f2d-95c2.wav,0
4807,warblrb10k_public\warblrb10k_public_wav\wav\bird\786274d1-f663-41f8-8473.wav,0
1196,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\a28f6a31-52a2-484e-9a0c.wav,1
2095,warblrb10k_public\warblrb10k_public_wav\wav\bird\06394723-d70b-4bda-9822.wav,0
5505,warblrb10k_public\warblrb10k_public_wav\wav\bird\9620220f-41dc-4b2d-a9ae.wav,0
3120,warblrb10k_public\warblrb10k_public_wav\wav\bird\328face7-c014-4a99-af32.wav,0
4942,warblrb10k_public\warblrb10k_public_wav\wav\bird\7de7db2c-5272-4b05-b0ce.wav,0
6420,warblrb10k_public\warblrb10k_public_wav\wav\bird\bca625f4-fc97-49a8-8455.wav,0
2442,warblrb10k_public\warblrb10k_public_wav\wav\bird\14e6ad24-cf3e-4310-8bd5.wav,0
735,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\65f3a68b-1ce1-4c87-a9d3.wav,1
3480,warblrb10k_public\warblrb10k_public_wav\wav\bird\40676aa6-f07d-4231-b84f.wav,0
1597,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\d6340ec3-ebf1-4f44-8c25.wav,1
5428,warblrb10k_public\warblrb10k_public_wav\wav\bird\930f844e-6a20-4057-8a20.wav,0
1644,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\dbff5977-ce4e-497a-9ff8.wav,1
6312,warblrb10k_public\warblrb10k_public_wav\wav\bird\b86d59dc-1322-4e31-9b01.wav,0
3066,warblrb10k_public\warblrb10k_public_wav\wav\bird\30b3601d-91a7-4657-be87.wav,0
3475,warblrb10k_public\warblrb10k_public_wav\wav\bird\403ef7e0-b7dd-4034-ac4a.wav,0
6318,warblrb10k_public\warblrb10k_public_wav\wav\bird\b8b3fe0d-33d5-4f36-8b29.wav,0
7086,warblrb10k_public\warblrb10k_public_wav\wav\bird\d752ac05-2a65-489b-bb28.wav,0
3496,warblrb10k_public\warblrb10k_public_wav\wav\bird\4127a792-08d5-4f73-a8dc.wav,0
3973,warblrb10k_public\warblrb10k_public_wav\wav\bird\54a9eb24-4153-477c-9afb.wav,0
4973,warblrb10k_public\warblrb10k_public_wav\wav\bird\7f911c10-f6a7-43b7-ad21.wav,0
4337,warblrb10k_public\warblrb10k_public_wav\wav\bird\64239676-1bb8-4c75-a6df.wav,0
4671,warblrb10k_public\warblrb10k_public_wav\wav\bird\7274ea97-62f6-41c2-9452.wav,0
789,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\6d459422-c331-4225-85f2.wav,1
4937,warblrb10k_public\warblrb10k_public_wav\wav\bird\7db0f991-81cc-48b5-870d.wav,0
1679,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\e0927c1b-2282-4f09-8e6a.wav,1
6764,warblrb10k_public\warblrb10k_public_wav\wav\bird\ca63b8cd-118f-449f-941a.wav,0
2878,warblrb10k_public\warblrb10k_public_wav\wav\bird\2838a50d-ccd7-4f88-a1c6.wav,0
3388,warblrb10k_public\warblrb10k_public_wav\wav\bird\3cf3aba2-72c6-4232-9194.wav,0
6189,warblrb10k_public\warblrb10k_public_wav\wav\bird\b3564d6b-6568-4d12-be1f.wav,0
2113,warblrb10k_public\warblrb10k_public_wav\wav\bird\07644913-0274-42a8-ab57.wav,0
3692,warblrb10k_public\warblrb10k_public_wav\wav\bird\49269552-36f7-4321-8664.wav,0
7376,warblrb10k_public\warblrb10k_public_wav\wav\bird\e4e7f7aa-fd4b-4403-98bd.wav,0
7909,warblrb10k_public\warblrb10k_public_wav\wav\bird\fc5af1a1-60f4-4e2c-905a.wav,0
160,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\178e34c3-26e8-476d-a337.wav,1
5097,warblrb10k_public\warblrb10k_public_wav\wav\bird\8599658d-2988-4a1f-bf72.wav,0
437,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\3d266cfe-45a6-4b2a-9b95.wav,1
1282,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\acb42e65-b39a-4a11-868b.wav,1
6698,warblrb10k_public\warblrb10k_public_wav\wav\bird\c7ffdbea-c7fe-4c76-9cd5.wav,0
552,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\4a996248-843b-4918-a9a9.wav,1
7082,warblrb10k_public\warblrb10k_public_wav\wav\bird\d73b68c5-a314-4326-b351.wav,0
7979,warblrb10k_public\warblrb10k_public_wav\wav\bird\ff5c616a-a34d-4693-bc13.wav,0
7794,warblrb10k_public\warblrb10k_public_wav\wav\bird\f710cc3b-a833-45af-8b9c.wav,0
3683,warblrb10k_public\warblrb10k_public_wav\wav\bird\485e3e91-6857-43af-94cf.wav,0
7475,warblrb10k_public\warblrb10k_public_wav\wav\bird\e9b19827-19f5-4268-97d5.wav,0
4586,warblrb10k_public\warblrb10k_public_wav\wav\bird\6e986b65-5922-4b65-9a0d.wav,0
6029,warblrb10k_public\warblrb10k_public_wav\wav\bird\ad28837d-1e1d-43bf-a989.wav,0
5552,warblrb10k_public\warblrb10k_public_wav\wav\bird\97cb642e-8797-4a90-946b.wav,0
2290,warblrb10k_public\warblrb10k_public_wav\wav\bird\0e3faf74-f386-4eed-a72a.wav,0
1043,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\90012edc-e26e-4019-b4b1.wav,1
4033,warblrb10k_public\warblrb10k_public_wav\wav\bird\573932e6-c0bb-46c9-b83a.wav,0
1472,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\c5f07e33-e1b0-4217-ad5f.wav,1
3557,warblrb10k_public\warblrb10k_public_wav\wav\bird\439fc0e3-d932-4af8-aec3.wav,0
3953,warblrb10k_public\warblrb10k_public_wav\wav\bird\53d33e4d-98d0-477c-aed6.wav,0
4731,warblrb10k_public\warblrb10k_public_wav\wav\bird\75599b2d-d824-4599-a3a5.wav,0
619,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\552d6eab-4e8b-4d44-8520.wav,1
4789,warblrb10k_public\warblrb10k_public_wav\wav\bird\77bceb7a-7e3e-4e0f-a9c6.wav,0
6902,warblrb10k_public\warblrb10k_public_wav\wav\bird\d00ecacb-1d43-4a9d-b0e3.wav,0
7575,warblrb10k_public\warblrb10k_public_wav\wav\bird\ee5dd3e8-0fdd-4d39-849f.wav,0
5903,warblrb10k_public\warblrb10k_public_wav\wav\bird\a745d059-2a30-4a82-b4a4.wav,0
513,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\45fd67da-df3d-464b-9740.wav,1
6662,warblrb10k_public\warblrb10k_public_wav\wav\bird\c6bcf27a-512b-4998-a78a.wav,0
7996,warblrb10k_public\warblrb10k_public_wav\wav\bird\ffea4dcc-190b-4f9f-8946.wav,0
2662,warblrb10k_public\warblrb10k_public_wav\wav\bird\1f3d4edc-1663-43fe-ac4a.wav,0
2590,warblrb10k_public\warblrb10k_public_wav\wav\bird\1c22e4a7-d8a1-47de-801f.wav,0
2714,warblrb10k_public\warblrb10k_public_wav\wav\bird\216d4db7-3f18-45b3-b59c.wav,0
5246,warblrb10k_public\warblrb10k_public_wav\wav\bird\8b862ed4-7d93-4688-9e26.wav,0
6241,warblrb10k_public\warblrb10k_public_wav\wav\bird\b5824f5c-14ca-44d7-8545.wav,0
2024,warblrb10k_public\warblrb10k_public_wav\wav\bird\02eff151-df68-4851-90db.wav,0
6680,warblrb10k_public\warblrb10k_public_wav\wav\bird\c785e6f6-2699-45a5-b656.wav,0
4572,warblrb10k_public\warblrb10k_public_wav\wav\bird\6df3abe0-2eab-453d-a454.wav,0
7011,warblrb10k_public\warblrb10k_public_wav\wav\bird\d42e2043-d7df-4ceb-8899.wav,0
4961,warblrb10k_public\warblrb10k_public_wav\wav\bird\7f013a00-629d-420d-844b.wav,0
4428,warblrb10k_public\warblrb10k_public_wav\wav\bird\67c6621a-61b8-4a8f-811e.wav,0
3678,warblrb10k_public\warblrb10k_public_wav\wav\bird\4827d25e-e974-47cd-bf15.wav,0
3432,warblrb10k_public\warblrb10k_public_wav\wav\bird\3eb45780-b64f-497e-8644.wav,0
2457,warblrb10k_public\warblrb10k_public_wav\wav\bird\156aaca5-10a4-4277-86ba.wav,0
6025,warblrb10k_public\warblrb10k_public_wav\wav\bird\acf46753-e4e5-4102-ab5f.wav,0
7959,warblrb10k_public\warblrb10k_public_wav\wav\bird\fea8812a-e51d-4bc3-8fe5.wav,0
4363,warblrb10k_public\warblrb10k_public_wav\wav\bird\65232ddd-d2fa-4127-a385.wav,0
7311,warblrb10k_public\warblrb10k_public_wav\wav\bird\e1b0c23f-8bf0-4412-93be.wav,0
7044,warblrb10k_public\warblrb10k_public_wav\wav\bird\d5c3e864-0dca-42c3-9753.wav,0
7577,warblrb10k_public\warblrb10k_public_wav\wav\bird\ee6faa79-a274-433a-b2d8.wav,0
4345,warblrb10k_public\warblrb10k_public_wav\wav\bird\64523ef2-2647-4445-a5d7.wav,0
3904,warblrb10k_public\warblrb10k_public_wav\wav\bird\51c73267-5701-4f40-a572.wav,0
1481,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\c71b6755-847c-450f-8c99.wav,1
7749,warblrb10k_public\warblrb10k_public_wav\wav\bird\f5384bf5-9766-42c9-bf29.wav,0
6744,warblrb10k_public\warblrb10k_public_wav\wav\bird\c9c1b035-9b8c-4a22-9c89.wav,0
2126,warblrb10k_public\warblrb10k_public_wav\wav\bird\07eaecc2-814f-4908-9539.wav,0
7377,warblrb10k_public\warblrb10k_public_wav\wav\bird\e4e973e4-b48c-4dc7-accc.wav,0
1626,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\da46c41e-9262-48df-8f4d.wav,1
7701,warblrb10k_public\warblrb10k_public_wav\wav\bird\f37003c6-df81-4a2c-8beb.wav,0
1881,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\f7e5d636-7cf4-4daf-ad57.wav,1
4595,warblrb10k_public\warblrb10k_public_wav\wav\bird\6efcf66f-b572-4d01-9817.wav,0
5790,warblrb10k_public\warblrb10k_public_wav\wav\bird\a1ef564c-e1ff-49bc-9346.wav,0
7672,warblrb10k_public\warblrb10k_public_wav\wav\bird\f263098a-1878-4d12-a21b.wav,0
5423,warblrb10k_public\warblrb10k_public_wav\wav\bird\92fa59cb-f5d1-40a3-9070.wav,0
7891,warblrb10k_public\warblrb10k_public_wav\wav\bird\faf8a375-eb4f-4b88-9057.wav,0
4112,warblrb10k_public\warblrb10k_public_wav\wav\bird\5a72b175-63e3-4054-815a.wav,0
906,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\7cdda7f2-7f0a-4e33-9101.wav,1
2612,warblrb10k_public\warblrb10k_public_wav\wav\bird\1d20412e-8d74-4496-a4e6.wav,0
438,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\3d315cd4-7899-4975-bce4.wav,1
3616,warblrb10k_public\warblrb10k_public_wav\wav\bird\46053d1a-e4b3-43ea-9147.wav,0
4832,warblrb10k_public\warblrb10k_public_wav\wav\bird\798c868b-6637-4d34-b89c.wav,0
6965,warblrb10k_public\warblrb10k_public_wav\wav\bird\d23c5017-91c9-4f8a-9971.wav,0
2993,warblrb10k_public\warblrb10k_public_wav\wav\bird\2d913501-9c10-46c4-ace3.wav,0
690,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\5f24433e-f9f5-4004-bf79.wav,1
1869,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\f6a1a07f-56be-41cb-960c.wav,1
4896,warblrb10k_public\warblrb10k_public_wav\wav\bird\7bf92514-1c92-4966-b436.wav,0
758,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\6969ab2a-7a9c-4d08-8231.wav,1
3115,warblrb10k_public\warblrb10k_public_wav\wav\bird\32727ef6-12c1-435b-a934.wav,0
1001,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\8aa440e5-f9ec-4b60-a5f4.wav,1
3835,warblrb10k_public\warblrb10k_public_wav\wav\bird\4eac3cb9-a047-4e83-9ea9.wav,0
3718,warblrb10k_public\warblrb10k_public_wav\wav\bird\49ca6267-8461-4b55-acd8.wav,0
1960,warblrb10k_public\warblrb10k_public_wav\wav\bird\00513cfc-706c-43cf-a79b.wav,0
2147,warblrb10k_public\warblrb10k_public_wav\wav\bird\0868bb70-6537-4aa1-860c.wav,0
250,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\241f8ebd-519d-4a0c-9701.wav,1
2443,warblrb10k_public\warblrb10k_public_wav\wav\bird\14ec3cf9-e45b-4980-a343.wav,0
7872,warblrb10k_public\warblrb10k_public_wav\wav\bird\fa1615d2-e4e1-43bc-8c33.wav,0
4649,warblrb10k_public\warblrb10k_public_wav\wav\bird\71780b56-0187-49ee-a7a3.wav,0
7457,warblrb10k_public\warblrb10k_public_wav\wav\bird\e8dd9dfe-be36-4ae1-811f.wav,0
6200,warblrb10k_public\warblrb10k_public_wav\wav\bird\b3d9eb88-e0c8-4cc2-911d.wav,0
261,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\257f7a45-90ea-41eb-8ee2.wav,1
1830,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\f2a1b575-6019-4356-a6b1.wav,1
2131,warblrb10k_public\warblrb10k_public_wav\wav\bird\0800d5aa-0468-4b81-902c.wav,0
6054,warblrb10k_public\warblrb10k_public_wav\wav\bird\ae3c95f8-e4f0-43bd-8d74.wav,0
7278,warblrb10k_public\warblrb10k_public_wav\wav\bird\e0004b3e-fc26-4f9c-8b07.wav,0
1636,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\db2821b1-828f-434d-948b.wav,1
739,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\6690bb27-982c-453d-8864.wav,1
3296,warblrb10k_public\warblrb10k_public_wav\wav\bird\393efefc-c771-43f8-bd75.wav,0
6490,warblrb10k_public\warblrb10k_public_wav\wav\bird\bf66f259-cbc7-4886-978a.wav,0
299,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\2a8a9b85-3ed1-4ec2-8f04.wav,1
4675,warblrb10k_public\warblrb10k_public_wav\wav\bird\727e8d44-bf98-4796-849d.wav,0
2251,warblrb10k_public\warblrb10k_public_wav\wav\bird\0c7c714b-fd5b-411f-94d9.wav,0
346,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\308f3a15-e13c-42e9-b505.wav,1
819,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\70f49564-8af2-434d-b9ef.wav,1
6943,warblrb10k_public\warblrb10k_public_wav\wav\bird\d15f8174-41ad-4010-9fda.wav,0
3472,warblrb10k_public\warblrb10k_public_wav\wav\bird\40378a4f-2deb-4fef-83d3.wav,0
3403,warblrb10k_public\warblrb10k_public_wav\wav\bird\3d663e98-fb50-4a55-8cea.wav,0
5956,warblrb10k_public\warblrb10k_public_wav\wav\bird\a9877d01-593d-48f5-9029.wav,0
4232,warblrb10k_public\warblrb10k_public_wav\wav\bird\5f4da792-2b7b-480d-abb0.wav,0
3145,warblrb10k_public\warblrb10k_public_wav\wav\bird\338ce3b2-954b-4f78-9ebf.wav,0
3738,warblrb10k_public\warblrb10k_public_wav\wav\bird\4ab90c29-4a0c-4d66-857d.wav,0
7829,warblrb10k_public\warblrb10k_public_wav\wav\bird\f83d81ce-c32d-4092-bf8d.wav,0
1166,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\9eb3b4c3-c0f1-4a28-8fc3.wav,1
2111,warblrb10k_public\warblrb10k_public_wav\wav\bird\0742fd65-d5ff-4aa1-a6a3.wav,0
2268,warblrb10k_public\warblrb10k_public_wav\wav\bird\0d514440-5048-42b5-8590.wav,0
2932,warblrb10k_public\warblrb10k_public_wav\wav\bird\2aefe5e5-2ed2-4336-83d5.wav,0
4611,warblrb10k_public\warblrb10k_public_wav\wav\bird\6fff6680-4b0f-4f7f-bae4.wav,0
3966,warblrb10k_public\warblrb10k_public_wav\wav\bird\545f09b3-7fe1-43d7-a648.wav,0
1280,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\ac7cf2bf-20c9-4748-b331.wav,1
7339,warblrb10k_public\warblrb10k_public_wav\wav\bird\e3327aa4-f0bd-455d-8378.wav,0
7036,warblrb10k_public\warblrb10k_public_wav\wav\bird\d5623be5-b02e-4bcb-b957.wav,0
6206,warblrb10k_public\warblrb10k_public_wav\wav\bird\b40c9dba-edb3-45c8-a571.wav,0
7336,warblrb10k_public\warblrb10k_public_wav\wav\bird\e30cf1ee-f979-4466-afc5.wav,0
7193,warblrb10k_public\warblrb10k_public_wav\wav\bird\dc2e7698-b094-4a86-92e6.wav,0
3675,warblrb10k_public\warblrb10k_public_wav\wav\bird\48112731-d0cd-4c3d-bf80.wav,0
3745,warblrb10k_public\warblrb10k_public_wav\wav\bird\4aef62ee-f2bb-417a-9f89.wav,0
6834,warblrb10k_public\warblrb10k_public_wav\wav\bird\cccbf87f-b04f-45fa-abef.wav,0
5163,warblrb10k_public\warblrb10k_public_wav\wav\bird\882e002d-d408-42bc-bfc9.wav,0
5379,warblrb10k_public\warblrb10k_public_wav\wav\bird\90f145db-f340-4943-94d0.wav,0
2761,warblrb10k_public\warblrb10k_public_wav\wav\bird\23247a56-85f1-479f-b48c.wav,0
7831,warblrb10k_public\warblrb10k_public_wav\wav\bird\f84dd1a2-10ba-4e33-bd77.wav,0
5339,warblrb10k_public\warblrb10k_public_wav\wav\bird\8f32f538-e829-4118-a016.wav,0
5640,warblrb10k_public\warblrb10k_public_wav\wav\bird\9bf786aa-c0dd-45e6-8c51.wav,0
5646,warblrb10k_public\warblrb10k_public_wav\wav\bird\9c3d2330-8314-4b4c-b2e0.wav,0
3176,warblrb10k_public\warblrb10k_public_wav\wav\bird\3490268d-c3e8-4d87-b205.wav,0
4303,warblrb10k_public\warblrb10k_public_wav\wav\bird\62d766ec-cd31-43dc-9485.wav,0
7494,warblrb10k_public\warblrb10k_public_wav\wav\bird\ea9a8e3c-4dbc-432c-97db.wav,0
1107,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\9787510e-5a96-4745-afc0.wav,1
6667,warblrb10k_public\warblrb10k_public_wav\wav\bird\c6fb15ec-440c-4cf9-a671.wav,0
328,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\2d75e7ff-a4a4-4412-b22b.wav,1
2209,warblrb10k_public\warblrb10k_public_wav\wav\bird\0afa6817-1ae9-4575-9763.wav,0
230,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\20b5f82b-51e8-4559-bfbb.wav,1
1867,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\f67cf698-01f6-4513-aaf0.wav,1
1233,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\a6c81242-63ff-4683-bfd7.wav,1
3041,warblrb10k_public\warblrb10k_public_wav\wav\bird\2fbac1f5-8374-4241-a4fc.wav,0
3916,warblrb10k_public\warblrb10k_public_wav\wav\bird\521bc87d-d5af-46ed-80bb.wav,0
4320,warblrb10k_public\warblrb10k_public_wav\wav\bird\63812fde-c75a-4289-9252.wav,0
3610,warblrb10k_public\warblrb10k_public_wav\wav\bird\45e0f4dc-5a1f-49f3-8449.wav,0
4554,warblrb10k_public\warblrb10k_public_wav\wav\bird\6d4c9525-562e-433b-9062.wav,0
4265,warblrb10k_public\warblrb10k_public_wav\wav\bird\611a0289-c394-4fcd-ac04.wav,0
6449,warblrb10k_public\warblrb10k_public_wav\wav\bird\bde4d49d-08ce-4b29-a62f.wav,0
5792,warblrb10k_public\warblrb10k_public_wav\wav\bird\a20cb33d-fd85-4f7a-9390.wav,0
6164,warblrb10k_public\warblrb10k_public_wav\wav\bird\b2667ba5-3aeb-45ec-a343.wav,0
6417,warblrb10k_public\warblrb10k_public_wav\wav\bird\bc797ca6-6b43-4ee1-ac00.wav,0
7445,warblrb10k_public\warblrb10k_public_wav\wav\bird\e8565c17-08df-464d-84ba.wav,0
7211,warblrb10k_public\warblrb10k_public_wav\wav\bird\dd0d1b0a-1b65-4ec2-9166.wav,0
5688,warblrb10k_public\warblrb10k_public_wav\wav\bird\9e072163-f1d5-4286-aa55.wav,0
7219,warblrb10k_public\warblrb10k_public_wav\wav\bird\dd872717-6006-45c8-9a81.wav,0
675,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\5c8fe7a1-1202-482d-b8a2.wav,1
6474,warblrb10k_public\warblrb10k_public_wav\wav\bird\befbd42f-c0dd-4b34-9c12.wav,0
929,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\7f8e0cf7-78ff-4896-a5d2.wav,1
4362,warblrb10k_public\warblrb10k_public_wav\wav\bird\651bcb1f-1498-4a2c-aff1.wav,0
1892,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\f8a69cea-0adf-45db-9710.wav,1
7349,warblrb10k_public\warblrb10k_public_wav\wav\bird\e39a208d-0d18-443f-8081.wav,0
2309,warblrb10k_public\warblrb10k_public_wav\wav\bird\0f223afb-205a-4e80-a5d1.wav,0
5732,warblrb10k_public\warblrb10k_public_wav\wav\bird\9f9c73e5-2c1b-4ac2-bcee.wav,0
5178,warblrb10k_public\warblrb10k_public_wav\wav\bird\8901a716-f4cf-4df1-8574.wav,0
1509,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\c9ec1916-7c65-4621-87c8.wav,1
4058,warblrb10k_public\warblrb10k_public_wav\wav\bird\588c0d01-88db-41c9-96e0.wav,0
1192,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\a22f5575-950a-44a3-8b40.wav,1
2400,warblrb10k_public\warblrb10k_public_wav\wav\bird\13562d9b-aa0b-42ca-9198.wav,0
5739,warblrb10k_public\warblrb10k_public_wav\wav\bird\9fbd9a44-a5cc-45b0-b30b.wav,0
5919,warblrb10k_public\warblrb10k_public_wav\wav\bird\a7cfcc14-c3e1-422a-854f.wav,0
6047,warblrb10k_public\warblrb10k_public_wav\wav\bird\ade243a7-fb85-4601-a736.wav,0
4339,warblrb10k_public\warblrb10k_public_wav\wav\bird\6427cb08-fea7-42e8-805e.wav,0
7274,warblrb10k_public\warblrb10k_public_wav\wav\bird\dfe50c47-7170-434c-8f73.wav,0
5316,warblrb10k_public\warblrb10k_public_wav\wav\bird\8e634ca4-23eb-4c24-be22.wav,0
4268,warblrb10k_public\warblrb10k_public_wav\wav\bird\612ca2ce-6138-43f9-892c.wav,0
691,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\5f2a3cef-f0de-41b9-85c7.wav,1
1328,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\b2a89bc4-7c65-4b7e-8b70.wav,1
7594,warblrb10k_public\warblrb10k_public_wav\wav\bird\ef3f8c51-66b9-419a-86fb.wav,0
2267,warblrb10k_public\warblrb10k_public_wav\wav\bird\0d4d2fea-743d-46aa-a17f.wav,0
